date,AAPL,AMZN,AVGO,BRK.B,GOOGL,JPM,LLY,META,MSFT,NVDA,ORCL,TSLA,V,WMT,XOM
2012-07-20,-0.016445201654773367,0.009329821669800342,-0.02131320160154604,-0.009497875032248082,0.02950674243299467,-0.016384216713376976,-0.005193643829745742,-0.00831029713362863,-0.018098552582258787,-0.029244100153761776,-0.024599469350173653,-0.014986231141159156,0.0028669287774021335,0.010015384872251065,-0.003020448392975883
2012-07-23,-7.780620027859619e-4,-0.01003750448052898,-0.022646804189840997,-0.0028670429387016583,0.007648875695446478,0.015803665173125925,-0.007727311177717855,-3.477656094870163e-4,-0.028118697402573556,0.013573991624456383,-0.015561261051950215,-0.03619290147904164,-0.010231085966961206,-0.005551714467510571,-0.00864693398899341
2012-07-24,-0.004830887170502951,-0.013228118508832765,-0.00902874926130448,0.001315081784365013,-0.012983797532113872,0.008385187196450428,-0.04312520003823028,-0.010489606671021612,-0.004449776296609809,-0.010844413014131637,-0.011362795027555883,-0.027109098108109686,-0.014729952308388139,0.004028062950359956,-0.007420965795521095
2012-07-25,-0.044143948671024,-0.0272233858265567,8.773213020688564e-4,0.004053898481370055,6.910395483763487e-4,0.012589579729911815,0.026793612208253492,0.030803612142498604,-0.0110384011461937,0.019283281659993934,-0.0018779348242010663,-0.030279571316554232,-0.003675723967005773,-8.320621753115098e-4,0.007772975186073783
2012-07-26,-1.5654215799010274e-4,0.013545258119187498,0.035323126747367595,0.00746847167738629,0.008793604788155829,0.018033737524447258,0.011299555253934113,-0.08887218884030412,0.011381395490149604,0.004573178701965164,0.024975986070177036,-0.02873358151724048,0.03671537421314053,0.02181904739463958,0.014904793854440879
2012-07-27,0.01772399074467579,0.07573644152565251,0.019282419422668173,0.006240086181084514,0.03460996553198026,0.029713327598243744,0.01727708353614288,-0.1243935875204536,0.020199277956356898,0.02441435817128701,0.025342807671796752,0.04789256645308271,0.018522666247688058,0.011471885038666585,0.010691600379752586
2012-07-30,0.016726510332754962,-0.005196353130320297,-0.004438287452017686,3.5205069893606833e-4,-0.004198039718053881,-0.02054022644450093,-0.007238213008629479,-0.023691215821835865,-0.003872384668929918,-0.010818982604442695,-0.00619398883303468,-0.07601266008685803,0.013078115471861551,0.00615386557437736,0.001257071190051473
2012-07-31,0.026092258872667973,-0.011887909232737748,0.025526293338948736,-0.0045863548377242935,0.0010590625915813945,-0.0038813467079732433,-4.541326145264257e-4,-0.06422179664204064,-0.005752003678281881,0.015631133293510846,-0.012504276120093749,0.0025561452661799766,-0.013620309823087151,-0.007362324935945352,-0.00814177996754717
2012-08-01,-0.006488356082195779,-0.005199951552381066,-0.005707312679290477,-0.0025964844045605062,-4.5826256086245465e-4,0,-0.0038684767779173512,-0.038981220875764055,-0.0020380441837022367,-0.011140107781046682,0.0039656363933482375,-0.04360668509653565,-0.01255230296094867,-0.010942358420946263,6.906077622534923e-4
2012-08-02,0.001613700333711332,-0.005530366223344352,-0.004096687417328493,-0.006401918723225819,-0.006231043681335091,-0.023325491970216827,-0.012388320856952628,-0.04106148679777544,-0.007508567699877844,0.003727175391923021,-0.013280407667894956,-0.0057306747089850285,0.014100650409707871,0.0058238127629337555,-0.011922127438786845
2012-08-03,0.01293040435034154,0.017862985168854983,0.0154789241226434,0.01768288441997523,0.019810423624884166,0.025822372168804453,0.018978504917176675,0.05106871827402015,0.019002947125615233,0.020619287202734427,0.02638675517319511,0.04385188252884953,0.013141399494051242,0.00672950049694343,0.019259085721279767
2012-08-06,0.011064114481253107,-0.00417946701871541,-0.0010784579098648273,-0.005037203879973973,0.00232060221728414,0.0058019226161065696,-0.010016018174745955,0.03860046758913249,0.006700192569817798,0.020916738051178108,0.009073296205674097,0.036013974848003505,3.8166482658619216e-4,-0.003628304726246423,-0.0011428572672507187
2012-08-07,-0.0026313603674572583,0.010923496142423161,0.00886268725784678,-0.005653059454511222,-0.003553176659337076,0.01937040512725874,-0.022207713492453873,-0.05630004468853489,0.010297383798754556,0.009943263740330499,0.01600034134644357,0.06769501277135148,-0.004819655123942113,-0.003911787547046686,0.005360108630756422
2012-08-08,-0.0016989399415554551,-0.009258145713765487,0.002136752949733811,-2.3623907504166652e-4,0.002634924386732962,0.004044767547574768,0.0023364496610223107,0,0.002310613340278156,0.005637788012513578,-0.010852324829039528,-0.03910171196974366,0.005735056820331597,0.00965053976783592,0.004086271293169297
2012-08-09,0.005662638598932457,-0.001366237083836097,-0.004278081391079658,-0.0013003134404998562,1.8683149410403388e-4,-0.00647950431098776,-0.003038450391851466,0.013899097465629673,0.00558936191287529,0.03317512251158683,0.006716801200038702,0.01094028005879688,-0.020334983993832267,-0.0062095231919871985,0.005535173691692652
2012-08-10,0.0015614564958759125,-0.005612576589443474,-0.004565604815374824,0.0027169114816700812,-5.450227876577785e-4,0.0013533633138895773,0.0203899557030498,0.0372325043136974,-0.0026263967822170997,-0.006068683178045431,0.00762150402493722,0.017860626425576842,0.0045031131995689755,-0.002304617030340683,0.002717392976498978
2012-08-13,0.01326215811028586,-0.0013327889502718904,-0.023972817868954888,0.0025918958902204636,0.027666682730880243,5.408328958238506e-4,-0.006904515346543683,-0.009537704480491183,-9.86679902448273e-4,0.012843776844405186,-0.007940330745316526,0.040260714787763385,-0.005982691400416407,-0.00380745632657975,-0.003397896575405568
2012-08-14,0.0026789480945828004,0.0032214447033331872,-0.003314004690039174,-5.884776254099222e-4,0.013020723293498904,0.002969363769024458,-0.001870470500921595,-0.058139286895539044,-0.0019762852282099175,-0.01496626574501203,-3.189284032769635e-4,-0.05778137860595589,0.012160794300988709,0.008276283588903421,6.8050359890659e-4
2012-08-15,-0.001362354866483173,0.01797715271514999,0.01182469435794764,-0.002711466441665422,-0.001676396141742753,-8.089524507473023e-4,0.00583364155842947,0.03944715388338871,0.0023205712386129562,-0.0075679755771249635,0.006359321908292692,-6.800408286539161e-4,-0.004707343646406237,0.005927539920643099,-0.0022701485345404393
2012-08-16,0.008696599078447331,0.017245766375027838,0.008980874079185353,0.006002489628306407,0.007952832480246919,8.089524507473023e-4,-0.005365695831593076,-0.06479012511423932,0.01902320402991231,0.02050652856248658,0.015099374633843698,0.030153038170687596,0.004792464919727735,-0.03138047391013732,0.007584798913710333
2012-08-17,0.018327423340142257,-0.001574411992436353,-0.0018983056548009802,0.007598376612627078,0.0063259001627820055,-0.003239743654409377,-0.007749246246232744,-0.04214395499101675,0.0038910554929647567,-0.008834580056979346,0.0052934889292939324,-0.009617053063045944,-0.007663465921847301,-0.002220064738664984,-0.003049643748318509
2012-08-20,0.025952144097644236,-0.0034058846680093957,-0.024177001783684093,-0.0013984386383434355,-0.0023656751725353864,0.010491017538412528,-0.0018876834298175993,0.04921502078671436,-0.005191445793251592,0,-0.004981330350202651,-0.01680147049743108,-0.004126928185525625,0.004296908683504519,-0.005103498460030664
2012-08-21,-0.013757282456699382,-0.003751567551351531,0.011611963486555688,-0.0061999379742836425,-0.008966269503623003,0.017769994179797077,-0.0030751059123117486,-0.04350954324556966,0.0019499518690819784,-0.0027341097004693893,-0.009092396861456464,-0.01364743119731282,-0.005006268278143988,-0.012106179997836808,-0.00558692519879278
2012-08-22,0.019334424692043495,0.015128254533459451,0.003019077358379252,0.005499984609261155,0.011391014910683506,-0.0055357990322506545,-9.480920359403733e-4,0.014508778266122846,-0.008477390189042033,0.0020512827705561065,-0.001576044455466885,0.02844756680392635,0.004537993860782574,0.0047486122751010384,0.00308237015551871
2012-08-23,-0.00937295633966917,-0.007854708377388775,-0.012963910700547476,-0.006321725572330017,-5.613081581414825e-4,-0.015987550760309777,0.005439294479444801,5.1441652312522734e-5,-0.009375839716203593,-0.023148382031091375,-0.0036343565325722693,0.02571005158093509,-0.005714972301019028,-0.0029303028014662225,-0.004798912317576232
2012-08-24,8.930107422853162e-4,0.018655893494736286,8.32523983148703e-4,0.0028145908108179185,0.002700251745840987,-0.0016129035754661736,0.03385438075182856,-0.0015959230136997071,0.010030504224036285,0.020412402212218295,0.011489856472882476,-0.04084911279661929,-0.0038611607798451075,0.007656472288149807,0.008439831119497754
2012-08-27,0.01860981541775919,-0.007433763759426171,-0.0077973104600311816,2.3419203854047055e-4,-0.01396320494021186,0.0016129035754661736,0.016506875649642705,-0.013434160391935901,0.004244904333323252,-0.017271586508661008,-0.0037629395295430967,-0.04082199452025681,0.00786414873962693,0.0053938309319647715,-0.003526939204145929
2012-08-28,-0.0013032405138204695,0.008938287780140275,0.01388140002388627,-0.005753553123000188,0.011927625867564462,-0.002689619695638079,0.002687571606506456,0.009872774398491657,-0.001956947786959873,-0.00418995026385427,-0.007885232466506409,0.01298036116775625,-0.0020387366898475534,-0.0012421504599022803,0.004094637204064444
2012-08-29,-0.001978838649504322,0.004095458150186637,0.009057287112507306,-0.00436656149046577,0.015762891746232466,0.004568058460780566,0.01023595942062272,-0.012487154972564696,6.527415375359169e-4,0.0020971695907221477,-0.0028539737145618638,-0.00980743412717866,0.0048547585757932055,0.00495937095826493,-0.0022727282510017766
2012-08-30,-0.01435417748897816,-0.0036486033908569304,-0.015973900659511098,-0.006407235967833991,-0.00924303319173747,-0.010781775603287969,-0.005995354918304052,-6.022755723606998e-4,-0.010825101608048282,-0.0190347657527441,-0.01014977913161852,0,-0.010364414386762721,-0.007171455366449475,-0.00799547377619847
2012-08-31,0.002064543268610386,0.008291418408346019,0.015153892413479753,0.003920408941658238,0.004989876973343854,0.006483004878079512,2.226923514383472e-4,-0.05549725959493257,0.016356269117799194,-0.0014245016653842146,0.015217892608869299,0.003864399679996855,0.01215939672378541,0.004832594838206639,0.0011461319306240725
2012-09-04,0.014520367638462428,-0.0015721055339081857,-0.018769527001770814,-0.001067679085942963,-0.005929174917240765,-0.0035064095264987216,0.008425770468474703,-0.0183870829690429,-0.014214764304650629,-0.055315326986367985,-0.0025308460202841943,-0.013413543859850496,0.0021030501967773674,0.012456529555245233,-0.0020639842208525216
2012-09-05,-0.007047308381627815,-0.006719312874437833,-0.019980965850104893,0.011095486822278566,-4.699800345018268e-4,0.0026983286744428625,0.011416150330527675,0.04688401646944662,1.6454134138088605e-4,0.003384097984241441,0.01571371113516129,-0.007132697857425319,-0.007105796501771788,5.439956614510244e-4,0.002407567800937649
2012-09-06,0.008971467525955568,0.020740293277222488,0.03984368782273395,0.014913476917589819,0.02707176308797754,0.04169469363991629,0.02159444741333072,0.020245763441185005,0.03094115779723028,0.030316554667635387,0.017311096900168188,0.021597582273199856,0.014702143393708234,0.016986118836864073,0.018829957443128542
2012-09-07,0.006147243156652493,0.03040271770397318,-0.011262308300419743,0.0019640697203957558,0.009604854885792768,0.01564335016279239,-0.0034239280186274534,0.0010542963549018403,-0.012681765595326855,-0.024328512823013515,-9.198222325692562e-4,0.02763561017208982,0.0016203082129884194,-0.013321868282456073,0.010396382276609994
2012-09-10,-0.026356891331875243,-0.007942238056716455,-0.03371105734231172,-3.463203497817702e-4,-0.00764794902836563,-0.013835731852650301,-0.002790599642888747,-0.00899714986884037,-0.007459090851134498,-0.00899556290857828,-0.008935508536254133,-0.06984502322151775,-0.007972486981757676,-0.004208246215859024,-0.00490524952345206
2012-09-11,-0.003249381320952871,-0.00553866772014544,-0.0011435107020782986,0.0017304036157206326,-0.012319246081526014,0.021440331237872368,-6.450919479714656e-4,0.032429620076412036,0.002276053656940835,0.011976191046717322,3.0945381648717074e-4,0.015588497644000054,0.021602100728004725,0.007454124099470771,0.0015633727360691019
2012-09-12,0.01383085533029993,-1.564639158284642e-4,0.00769344156580809,-3.458412623089657e-4,-0.0018943370787338765,0.008048333182825385,0.001289768020582116,0.07441305023585709,-3.248335256760271e-4,0.011098893068047788,-0.0018581609558321333,0.017118820331780693,0.014871004376631802,1.3501653973246874e-4,-7.813808512775466e-4
2012-09-13,0.01950134614632537,0.01787319565712142,-0.004551928201056987,0.02088044370401665,0.021705745785633557,0.03640342938800556,0.012807005356390455,-0.010469791151821894,0.005023100572218997,0.006235120144991502,0.011097524495807587,0.04155722629276393,0.01132481183979861,0.014342448120621132,0.018586661850663155
2012-09-14,0.012079374967962853,0.0039500732076618306,-2.851846590009588e-4,0.0015796009151527457,0.005142271100251783,0.004097872433280081,-0.009161670559493462,0.060280930884929695,0.008850327299733785,0.011993601881480132,0.010065663755648657,0.030401539607567418,-0.005422885926284593,-0.008553914760306203,0.011660351151423054
2012-09-17,0.012222477417396682,-0.012594770451140214,0.006255351645504392,-0.002031374132685393,4.226364121904247e-4,-0.0091832448165583,0.002351684675477639,-0.022059718064733058,0,-0.027840625972942012,0.004542021434499777,0.06835649486218853,-0.002834553591168909,-0.00686917644805396,-0.004234304138788669
2012-09-18,0.0030377617280876734,0.0029027596579611625,0.0011331445971680676,0.001016202876361838,0.011622664549174377,0.0016979991951182605,0.001706849144917033,0.016133099395092998,-0.0011220647165854913,0.006664223109129841,-0.0025712787364851053,-0.037574864863016866,-0.0015699177148813526,-5.407597806512676e-4,-0.0028328630843033054
2012-09-19,2.706533445762105e-4,0.01126003865054992,-0.0031334593363754326,0.0038296960526338353,0.012754533871950802,0.0019370466105157469,-0.0010664392607164785,0.0629082492075752,-0.0039532730226681245,0.011738946248511573,-0.007143430330849299,-0.009296428548385527,0.008418749667255199,0.005663445558402369,-0.011853941898858356
2012-09-20,-0.004854378464799858,-0.003330210354444141,-0.03779519616206084,0.004262963601902925,8.472011611870833e-4,-0.002179441472932364,0.003408610032272108,-0.030516753416338194,0.012735764603015287,-0.007320676910849588,-0.015990500618621617,-0.004842624475787871,-0.0013363030941779819,0.005096577555583792,0.010434495244630693
2012-09-21,0.0019945745623659583,-0.01288896441348042,0.05083392963645772,0.002348075099072311,0.008034204336673678,-0.009010166885242032,0.009314207895695592,0.01188132788674956,-0.008301452526737751,0.004033002716657075,0.006488513417691522,-0.028892357698385607,0.0028930697824285367,-0.004021453140778952,0.004361105909012952
2012-09-24,-0.013380169922913243,-0.010404661722819952,-0.02596066489131965,-0.009876623495912007,0.020750793442868343,0.008525200823359391,-0.0012650223065864274,-0.09491655649673891,-0.013232402208976701,-3.6596523738730014e-4,-0.007574037289501234,0.02109504723835387,-0.009377161812596402,0.003887664927319623,-4.352557196027895e-4
2012-09-25,-0.025288484871234918,-0.009245726414668365,-0.04704313619857492,-0.006109307382764939,-2.9361912472225526e-4,-0.016630366157387666,0.001054296354905393,-0.024836923146941192,-0.012751521482033734,-0.01847115684905698,-0.029124451279144203,-0.10297154720705592,0.006112579598804402,-0.0064429753083992125,-0.001524888651870615
2012-09-26,-0.012489704605365137,-0.011112774429884897,0.013540149693574421,0.002380278822897708,0.005723352195275311,-0.007674254769937772,-0.0052826324644263956,0.016626299865831307,-0.007431295035974728,-0.0173001682192242,-0.01854144209401065,-0.004347832936103413,-0.01527661879294362,-9.430785475044168e-4,-0.005574698811642964
