symbol,date,adjusted
AAPL,2001-03-12,0.279211312312863
AAPL,2001-03-13,0.293306835061203
AAPL,2001-03-14,0.306502643591564
AAPL,2001-03-15,0.295256215866825
AAPL,2001-03-16,0.294206549279183
AAPL,2001-03-19,0.308302072027523
AAPL,2001-03-20,0.295256215866825
AAPL,2001-03-21,0.301704167762342
AAPL,2001-03-22,0.324197023211821
AAPL,2001-03-23,0.344890450225342
AAPL,2001-03-26,0.326596261126432
AAPL,2001-03-27,0.34294106941972
AAPL,2001-03-28,0.332444403543297
AAPL,2001-03-29,0.337842688851172
AAPL,2001-03-30,0.330944879846665
AAPL,2001-04-02,0.323747166102831
AAPL,2001-04-03,0.303503596198301
AAPL,2001-04-04,0.292407120843224
AAPL,2001-04-05,0.312950595487082
AAPL,2001-04-06,0.308751929136512
AAPL,2001-04-09,0.308002167288196
AAPL,2001-04-10,0.330495022737675
AAPL,2001-04-11,0.326896165865758
AAPL,2001-04-12,0.336193212784876
AAPL,2001-04-16,0.321497880557884
AAPL,2001-04-17,0.305902834112912
AAPL,2001-04-18,0.341741450462414
AAPL,2001-04-19,0.38567749477373
AAPL,2001-04-20,0.375480733636633
AAPL,2001-04-23,0.363634496433241
AAPL,2001-04-24,0.36033554430065
AAPL,2001-04-25,0.370682257807411
AAPL,2001-04-26,0.370232400698421
AAPL,2001-04-27,0.392875208517563
AAPL,2001-04-30,0.382228590271476
AAPL,2001-05-01,0.388826494536657
AAPL,2001-05-02,0.398723350934427
AAPL,2001-05-03,0.374281114679327
AAPL,2001-05-04,0.386127351882719
AAPL,2001-05-07,0.374281114679327
AAPL,2001-05-08,0.368432972262463
AAPL,2001-05-09,0.359585782452334
AAPL,2001-05-10,0.344890450225342
AAPL,2001-05-11,0.342641164680394
AAPL,2001-05-14,0.349239068945574
AAPL,2001-05-15,0.347589592879279
AAPL,2001-05-16,0.361385210888293
AAPL,2001-05-17,0.353137830556817
AAPL,2001-05-18,0.352837925817491
AAPL,2001-05-21,0.35328778292648
AAPL,2001-05-22,0.352388068708501
AAPL,2001-05-23,0.348339354727595
AAPL,2001-05-24,0.347889497618605
AAPL,2001-05-25,0.341291593353425
AAPL,2001-05-29,0.321947737666873
AAPL,2001-05-30,0.296605787193794
AAPL,2001-05-31,0.299154977478068
AAPL,2001-06-01,0.313250500226408
AAPL,2001-06-04,0.309801595724155
AAPL,2001-06-05,0.314000262074724
AAPL,2001-06-06,0.310851262311797
AAPL,2001-06-07,0.324796832690474
AAPL,2001-06-08,0.319698452121925
AAPL,2001-06-11,0.300504548805037
AAPL,2001-06-12,0.304553262785943
AAPL,2001-06-13,0.306952500700554
AAPL,2001-06-14,0.298105310890426
AAPL,2001-06-15,0.306502643591564
AAPL,2001-06-18,0.304853167525269
AAPL,2001-06-19,0.302753834349985
AAPL,2001-06-20,0.324946785060137
AAPL,2001-06-21,0.337242879372519
AAPL,2001-06-22,0.333793974870265
AAPL,2001-06-25,0.359735734821997
AAPL,2001-06-26,0.356136877950081
AAPL,2001-06-27,0.34998883079389
AAPL,2001-06-28,0.352987878187154
AAPL,2001-06-29,0.348639259466921
AAPL,2001-07-02,0.358386163495029
AAPL,2001-07-03,0.35748644927705
AAPL,2001-07-05,0.347739545248942
AAPL,2001-07-06,0.330345070368012
AAPL,2001-07-09,0.340391879135446
AAPL,2001-07-10,0.316999309467988
AAPL,2001-07-11,0.337992641220835
AAPL,2001-07-12,0.365283972499536
AAPL,2001-07-13,0.372631638613032
AAPL,2001-07-16,0.359285877713008
AAPL,2001-07-17,0.376380447854612
AAPL,2001-07-18,0.311750976529776
AAPL,2001-07-19,0.299304929847731
AAPL,2001-07-20,0.299604834587058
AAPL,2001-07-23,0.293006930321877
AAPL,2001-07-24,0.286259073687033
AAPL,2001-07-25,0.276962026767916
AAPL,2001-07-26,0.278761455203874
AAPL,2001-07-27,0.284309692881412
AAPL,2001-07-30,0.283859835772422
AAPL,2001-07-31,0.281760502597138
AAPL,2001-08-01,0.285809216578044
AAPL,2001-08-02,0.297205596672447
AAPL,2001-08-03,0.292407120843224
AAPL,2001-08-06,0.286858883165686
AAPL,2001-08-07,0.288658311601645
AAPL,2001-08-08,0.283409978663433
AAPL,2001-08-09,0.285659264208381
AAPL,2001-08-10,0.285209407099391
AAPL,2001-08-13,0.286259073687033
AAPL,2001-08-14,0.280860788379159
AAPL,2001-08-15,0.276512169658926
AAPL,2001-08-16,0.279661169421853
AAPL,2001-08-17,0.270963931981388
AAPL,2001-08-20,0.271713693829704
AAPL,2001-08-21,0.26871464643644
AAPL,2001-08-22,0.273063265156673
AAPL,2001-08-23,0.267065170370145
AAPL,2001-08-24,0.278461550464548
AAPL,2001-08-27,0.283709883402759
AAPL,2001-08-28,0.275912360180273
AAPL,2001-08-29,0.267365075109471
AAPL,2001-08-30,0.267365075109471
AAPL,2001-08-31,0.278161645725221
AAPL,2001-09-04,0.273663074635325
AAPL,2001-09-05,0.278161645725221
AAPL,2001-09-06,0.265715599043176
AAPL,2001-09-07,0.259117694777996
AAPL,2001-09-10,0.260467266104964
AAPL,2001-09-17,0.254769076057763
AAPL,2001-09-18,0.244122457811677
AAPL,2001-09-19,0.255218933166753
AAPL,2001-09-20,0.235125315631885
AAPL,2001-09-21,0.235875077480201
AAPL,2001-09-24,0.246671648095951
AAPL,2001-09-25,0.2330259824566
AAPL,2001-09-26,0.227177840039736
AAPL,2001-09-27,0.232576125347611
AAPL,2001-09-28,0.232576125347611
AAPL,2001-10-01,0.2330259824566
AAPL,2001-10-02,0.225678316343104
AAPL,2001-10-03,0.224628649755462
AAPL,2001-10-04,0.238124363025149
AAPL,2001-10-05,0.242023124636392
AAPL,2001-10-08,0.242922838854371
AAPL,2001-10-09,0.239923791461107
AAPL,2001-10-10,0.252219885773489
AAPL,2001-10-11,0.266015503782503
AAPL,2001-10-12,0.270064217763409
AAPL,2001-10-15,0.269764313024082
AAPL,2001-10-16,0.270064217763409
AAPL,2001-10-17,0.254769076057763
AAPL,2001-10-18,0.269914265393746
AAPL,2001-10-19,0.274412836483641
AAPL,2001-10-22,0.285209407099391
AAPL,2001-10-23,0.27201359856903
AAPL,2001-10-24,0.284159740511749
AAPL,2001-10-25,0.287758597383665
AAPL,2001-10-26,0.279961074161179
AAPL,2001-10-29,0.264366027716207
